holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,road_name
None,297.77,0.0,0.0,31,Haze,haze,2022-01-28 21:00:00,2450,LBS Marg
None,296.55,0.0,0.0,13,Clouds,broken clouds,2022-01-28 22:00:00,2154,NH-48 Mumbai-Pune
None,297.3,18.48,0.0,88,Thunderstorm,thunderstorm with rain,2022-01-28 23:00:00,1094,Western Express Highway
None,298.01,0.0,0.0,52,Clouds,overcast clouds,2022-01-29 00:00:00,317,Sion-Panvel Highway
None,296.61,0.0,0.0,11,Haze,haze,2022-01-29 01:00:00,138,Sion-Panvel Highway
None,298.82,0.0,0.0,54,Clear,sky is clear,2022-01-29 02:00:00,111,Andheri-Kurla Road
None,297.56,0.0,0.0,26,Clouds,broken clouds,2022-01-29 03:00:00,416,Jogeshwari-Vikhroli Link Road
None,298.68,0.0,0.0,88,Haze,haze,2022-01-29 04:00:00,2940,SV Road
None,296.31,0.0,0.0,83,Clouds,broken clouds,2022-01-29 05:00:00,1049,NH-48 Mumbai-Pune
None,298.8,0.0,0.0,0,Clouds,overcast clouds,2022-01-29 06:00:00,1484,Andheri-Kurla Road
None,298.57,0.0,0.0,63,Clear,sky is clear,2022-01-29 07:00:00,1952,Sion-Panvel Highway
None,296.73,0.0,0.0,36,Clear,sky is clear,2022-01-29 08:00:00,2930,LBS Marg
None,298.6,0.0,0.0,34,Clear,sky is clear,2022-01-29 09:00:00,1025,Ghodbunder Road
None,296.1,0.0,0.0,90,Clear,sky is clear,2022-01-29 10:00:00,2673,Link Road
None,297.65,0.0,0.0,63,Clouds,overcast clouds,2022-01-29 11:00:00,4077,Ghodbunder Road
None,299.21,0.0,0.0,82,Clouds,broken clouds,2022-01-29 12:00:00,3107,Eastern Express Highway
None,297.42,0.0,0.0,18,Clear,sky is clear,2022-01-29 13:00:00,4980,LBS Marg
None,297.06,0.0,0.0,15,Clouds,overcast clouds,2022-01-29 14:00:00,3240,NH-48 Mumbai-Pune
None,298.38,0.0,0.0,73,Haze,haze,2022-01-29 15:00:00,1126,SV Road
None,297.64,0.0,0.0,75,Mist,mist,2022-01-29 16:00:00,1684,LBS Marg
None,296.53,0.0,0.0,63,Mist,mist,2022-01-29 17:00:00,2639,Eastern Express Highway
None,296.08,0.0,0.0,35,Clouds,overcast clouds,2022-01-29 18:00:00,2960,LBS Marg
None,299.05,0.0,0.0,42,Clouds,overcast clouds,2022-01-29 19:00:00,2831,Eastern Express Highway
None,296.24,0.0,0.0,33,Clouds,broken clouds,2022-01-29 20:00:00,2674,Sion-Panvel Highway
None,296.86,0.0,0.0,72,Clear,sky is clear,2022-01-29 21:00:00,1986,Ghodbunder Road
Christmas,296.94,0.0,0.0,88,Clouds,overcast clouds,2022-01-29 22:00:00,822,Sion-Panvel Highway
None,299.04,0.0,0.0,46,Clouds,overcast clouds,2022-01-29 23:00:00,1623,SV Road
None,298.6,0.0,0.0,56,Haze,haze,2022-01-30 00:00:00,243,Western Express Highway
None,297.18,0.0,0.0,72,Haze,haze,2022-01-30 01:00:00,389,SV Road
Independence Day,298.58,0.0,0.0,46,Clouds,overcast clouds,2022-01-30 02:00:00,194,LBS Marg
None,296.2,0.0,0.0,49,Haze,haze,2022-01-30 03:00:00,494,Western Express Highway
Republic Day,299.07,0.0,0.0,9,Mist,mist,2022-01-30 04:00:00,832,Western Express Highway
None,299.5,0.0,0.0,47,Clouds,overcast clouds,2022-01-30 05:00:00,1655,Link Road
None,299.46,0.0,0.0,68,Mist,mist,2022-01-30 06:00:00,2767,Jogeshwari-Vikhroli Link Road
None,298.32,0.0,0.0,45,Mist,mist,2022-01-30 07:00:00,1549,Sion-Panvel Highway
None,298.35,0.0,0.0,78,Clear,sky is clear,2022-01-30 08:00:00,1292,Ghodbunder Road
None,297.05,0.0,0.0,89,Clouds,overcast clouds,2022-01-30 09:00:00,1425,NH-48 Mumbai-Pune
None,297.28,3.38,0.0,1,Thunderstorm,thunderstorm with rain,2022-01-30 10:00:00,1190,Andheri-Kurla Road
None,298.11,0.0,0.0,57,Haze,haze,2022-01-30 11:00:00,4979,Jogeshwari-Vikhroli Link Road
None,299.54,0.0,0.0,37,Clouds,overcast clouds,2022-01-30 12:00:00,3035,Sion-Panvel Highway
None,297.96,0.0,0.0,80,Clear,sky is clear,2022-01-30 13:00:00,4221,Andheri-Kurla Road
None,296.47,0.0,0.0,81,Clouds,broken clouds,2022-01-30 14:00:00,4766,Andheri-Kurla Road
None,298.23,0.0,0.0,59,Clouds,overcast clouds,2022-01-30 15:00:00,1251,Sion-Panvel Highway
None,297.58,0.0,0.0,21,Clouds,broken clouds,2022-01-30 16:00:00,1691,Jogeshwari-Vikhroli Link Road
None,296.61,0.0,0.0,17,Mist,mist,2022-01-30 17:00:00,1091,Ghodbunder Road
None,297.7,0.0,0.0,2,Clouds,broken clouds,2022-01-30 18:00:00,1510,Sion-Panvel Highway
None,299.98,0.0,0.0,17,Clouds,broken clouds,2022-01-30 19:00:00,2885,NH-48 Mumbai-Pune
None,299.74,0.0,0.0,55,Clear,sky is clear,2022-01-30 20:00:00,2811,Ghodbunder Road
None,296.9,0.0,0.0,87,Clear,sky is clear,2022-01-30 21:00:00,2720,Ghodbunder Road
None,297.52,0.0,0.0,4,Clouds,broken clouds,2022-01-30 22:00:00,1574,Eastern Express Highway
None,299.32,0.0,0.0,43,Clouds,overcast clouds,2022-01-30 23:00:00,1277,Ghodbunder Road
None,296.51,0.0,0.0,63,Haze,haze,2022-01-31 00:00:00,399,Link Road
Holi,299.79,0.0,0.0,7,Clouds,overcast clouds,2022-01-31 01:00:00,260,LBS Marg
None,296.1,0.0,0.0,9,Haze,haze,2022-01-31 02:00:00,740,NH-48 Mumbai-Pune
None,297.02,0.0,0.0,87,Mist,mist,2022-01-31 03:00:00,407,Jogeshwari-Vikhroli Link Road
None,298.46,0.0,0.0,91,Mist,mist,2022-01-31 04:00:00,370,Western Express Highway
None,297.31,0.0,0.0,16,Haze,haze,2022-01-31 05:00:00,2312,Jogeshwari-Vikhroli Link Road
None,299.93,0.0,0.0,41,Haze,haze,2022-01-31 06:00:00,1669,Ghodbunder Road
Ganesh Chaturthi,299.76,0.0,0.0,34,Clouds,broken clouds,2022-01-31 07:00:00,868,Andheri-Kurla Road
None,297.61,0.0,0.0,31,Haze,haze,2022-01-31 08:00:00,6507,Andheri-Kurla Road
None,298.95,0.0,0.0,85,Haze,haze,2022-01-31 09:00:00,6955,NH-48 Mumbai-Pune
None,296.25,0.0,0.0,7,Clouds,broken clouds,2022-01-31 10:00:00,6771,Sion-Panvel Highway
None,297.98,0.0,0.0,38,Haze,haze,2022-01-31 11:00:00,3495,Andheri-Kurla Road
None,296.96,0.0,0.0,62,Clouds,overcast clouds,2022-01-31 12:00:00,2207,Andheri-Kurla Road
None,298.25,0.0,0.0,24,Clouds,broken clouds,2022-01-31 13:00:00,2392,Sion-Panvel Highway
None,298.78,0.0,0.0,75,Clear,sky is clear,2022-01-31 14:00:00,2435,Sion-Panvel Highway
None,296.01,19.01,0.0,85,Rain,light rain,2022-01-31 15:00:00,2028,Link Road
Dussehra,296.29,0.0,0.0,42,Mist,mist,2022-01-31 16:00:00,1335,Link Road
None,299.33,0.0,0.0,55,Clear,sky is clear,2022-01-31 17:00:00,6911,Andheri-Kurla Road
Independence Day,296.53,0.0,0.0,58,Clear,sky is clear,2022-01-31 18:00:00,2843,LBS Marg
None,299.81,0.0,0.0,66,Haze,haze,2022-01-31 19:00:00,5517,Andheri-Kurla Road
None,296.81,0.0,0.0,14,Mist,mist,2022-01-31 20:00:00,5427,Sion-Panvel Highway
None,299.28,0.0,0.0,48,Clouds,overcast clouds,2022-01-31 21:00:00,3159,NH-48 Mumbai-Pune
None,299.84,0.0,0.0,99,Clouds,overcast clouds,2022-01-31 22:00:00,1756,LBS Marg
None,298.66,0.0,0.0,88,Haze,haze,2022-01-31 23:00:00,3251,Eastern Express Highway
None,299.79,0.0,0.0,10,Haze,haze,2022-02-01 00:00:00,678,Eastern Express Highway
None,298.54,0.0,0.0,46,Clear,sky is clear,2022-02-01 01:00:00,489,NH-48 Mumbai-Pune
None,296.3,0.0,0.0,65,Clear,sky is clear,2022-02-01 02:00:00,635,Ghodbunder Road
None,296.57,0.0,0.0,26,Clear,sky is clear,2022-02-01 03:00:00,251,Sion-Panvel Highway
Dussehra,297.64,0.0,0.0,43,Haze,haze,2022-02-01 04:00:00,323,Sion-Panvel Highway
Independence Day,297.37,0.0,0.0,84,Mist,mist,2022-02-01 05:00:00,1708,Link Road
None,298.78,0.0,0.0,11,Clear,sky is clear,2022-02-01 06:00:00,2493,LBS Marg
None,297.17,0.0,0.0,78,Mist,mist,2022-02-01 07:00:00,2982,Sion-Panvel Highway
None,297.95,0.0,0.0,36,Clouds,broken clouds,2022-02-01 08:00:00,6711,LBS Marg
None,296.59,0.0,0.0,7,Mist,mist,2022-02-01 09:00:00,6502,SV Road
None,299.7,0.0,0.0,36,Clear,sky is clear,2022-02-01 10:00:00,6052,SV Road
None,299.15,0.0,0.0,42,Clouds,broken clouds,2022-02-01 11:00:00,3382,SV Road
None,299.92,0.0,0.0,82,Clear,sky is clear,2022-02-01 12:00:00,3275,Andheri-Kurla Road
None,299.52,0.0,0.0,18,Clouds,overcast clouds,2022-02-01 13:00:00,2104,Ghodbunder Road
None,298.23,0.0,0.0,95,Mist,mist,2022-02-01 14:00:00,3194,SV Road
None,299.37,0.0,0.0,90,Clouds,broken clouds,2022-02-01 15:00:00,2676,NH-48 Mumbai-Pune
None,297.79,0.0,0.0,61,Clouds,broken clouds,2022-02-01 16:00:00,2749,NH-48 Mumbai-Pune
None,299.51,0.0,0.0,4,Clouds,broken clouds,2022-02-01 17:00:00,6072,NH-48 Mumbai-Pune
None,298.45,0.0,0.0,31,Clouds,broken clouds,2022-02-01 18:00:00,6464,SV Road
None,299.96,0.0,0.0,43,Haze,haze,2022-02-01 19:00:00,5678,Andheri-Kurla Road
None,297.18,0.0,0.0,37,Mist,mist,2022-02-01 20:00:00,5008,LBS Marg
None,298.55,0.0,0.0,41,Clouds,broken clouds,2022-02-01 21:00:00,2793,Jogeshwari-Vikhroli Link Road
None,298.96,0.0,0.0,32,Clouds,broken clouds,2022-02-01 22:00:00,2841,Sion-Panvel Highway
None,298.54,0.0,0.0,74,Clouds,overcast clouds,2022-02-01 23:00:00,2270,Link Road
None,297.67,0.0,0.0,8,Mist,mist,2022-02-02 00:00:00,607,Link Road
None,296.79,0.0,0.0,17,Clouds,broken clouds,2022-02-02 01:00:00,607,Ghodbunder Road
None,296.62,0.0,0.0,84,Clouds,broken clouds,2022-02-02 02:00:00,394,LBS Marg
None,297.02,0.0,0.0,17,Clouds,overcast clouds,2022-02-02 03:00:00,300,NH-48 Mumbai-Pune
None,299.68,0.0,0.0,36,Clouds,overcast clouds,2022-02-02 04:00:00,710,Andheri-Kurla Road
None,296.6,0.0,0.0,22,Clouds,broken clouds,2022-02-02 05:00:00,1954,NH-48 Mumbai-Pune
None,298.52,0.0,0.0,76,Clouds,overcast clouds,2022-02-02 06:00:00,2597,Eastern Express Highway
Independence Day,299.74,0.0,0.0,83,Clouds,overcast clouds,2022-02-02 07:00:00,1422,Jogeshwari-Vikhroli Link Road
None,298.13,0.0,0.0,83,Haze,haze,2022-02-02 08:00:00,6478,SV Road
None,299.83,0.0,0.0,56,Mist,mist,2022-02-02 09:00:00,6789,NH-48 Mumbai-Pune
None,297.26,0.0,0.0,35,Mist,mist,2022-02-02 10:00:00,4872,Western Express Highway
None,297.63,0.0,0.0,73,Mist,mist,2022-02-02 11:00:00,3471,Western Express Highway
None,296.15,0.0,0.0,11,Mist,mist,2022-02-02 12:00:00,3109,SV Road
None,296.64,0.0,0.0,61,Haze,haze,2022-02-02 13:00:00,2911,NH-48 Mumbai-Pune
None,297.14,0.0,0.0,58,Clear,sky is clear,2022-02-02 14:00:00,3398,Andheri-Kurla Road
Republic Day,297.79,0.0,0.0,56,Clouds,overcast clouds,2022-02-02 15:00:00,946,Western Express Highway
None,297.14,0.0,0.0,91,Clouds,broken clouds,2022-02-02 16:00:00,3263,NH-48 Mumbai-Pune
None,298.26,0.0,0.0,86,Clouds,broken clouds,2022-02-02 17:00:00,6699,SV Road
None,296.49,0.0,0.0,42,Haze,haze,2022-02-02 18:00:00,6031,NH-48 Mumbai-Pune
None,298.35,0.0,0.0,88,Clouds,broken clouds,2022-02-02 19:00:00,5395,NH-48 Mumbai-Pune
None,297.07,0.0,0.0,59,Mist,mist,2022-02-02 20:00:00,6934,SV Road
None,296.04,0.0,0.0,64,Haze,haze,2022-02-02 21:00:00,2076,LBS Marg
None,298.96,0.0,0.0,2,Haze,haze,2022-02-02 22:00:00,2399,Link Road
None,297.0,0.0,0.0,55,Clear,sky is clear,2022-02-02 23:00:00,3496,Link Road
None,298.6,0.0,0.0,6,Haze,haze,2022-02-03 00:00:00,759,Jogeshwari-Vikhroli Link Road
None,297.37,0.0,0.0,63,Haze,haze,2022-02-03 01:00:00,538,Eastern Express Highway
None,299.58,0.0,0.0,79,Clouds,broken clouds,2022-02-03 02:00:00,641,LBS Marg
None,299.85,0.0,0.0,3,Clouds,broken clouds,2022-02-03 03:00:00,508,Jogeshwari-Vikhroli Link Road
None,298.91,0.0,0.0,21,Mist,mist,2022-02-03 04:00:00,606,Western Express Highway
None,296.43,0.0,0.0,33,Clouds,broken clouds,2022-02-03 05:00:00,2329,Andheri-Kurla Road
Eid,297.65,0.0,0.0,70,Mist,mist,2022-02-03 06:00:00,1497,LBS Marg
None,296.67,0.0,0.0,45,Clear,sky is clear,2022-02-03 07:00:00,2365,Jogeshwari-Vikhroli Link Road
None,298.35,14.27,0.0,80,Thunderstorm,thunderstorm with rain,2022-02-03 08:00:00,3544,LBS Marg
None,297.05,0.0,0.0,75,Clear,sky is clear,2022-02-03 09:00:00,4562,Andheri-Kurla Road
None,298.24,0.0,0.0,31,Clouds,broken clouds,2022-02-03 10:00:00,5264,SV Road
None,299.4,0.0,0.0,9,Clouds,broken clouds,2022-02-03 11:00:00,3411,Sion-Panvel Highway
None,299.52,0.0,0.0,99,Clouds,broken clouds,2022-02-03 12:00:00,2359,Western Express Highway
None,298.25,0.0,0.0,43,Haze,haze,2022-02-03 13:00:00,1742,Jogeshwari-Vikhroli Link Road
None,299.19,0.0,0.0,76,Haze,haze,2022-02-03 14:00:00,2931,SV Road
Dussehra,296.86,0.0,0.0,3,Clouds,broken clouds,2022-02-03 15:00:00,856,Andheri-Kurla Road
None,299.01,0.0,0.0,55,Clouds,overcast clouds,2022-02-03 16:00:00,1551,Ghodbunder Road
Dussehra,297.6,0.0,0.0,34,Haze,haze,2022-02-03 17:00:00,3281,Jogeshwari-Vikhroli Link Road
Dussehra,296.2,0.0,0.0,15,Clouds,overcast clouds,2022-02-03 18:00:00,3386,Link Road
None,298.82,0.0,0.0,9,Clear,sky is clear,2022-02-03 19:00:00,6965,Western Express Highway
None,299.42,0.0,0.0,90,Clear,sky is clear,2022-02-03 20:00:00,5518,Jogeshwari-Vikhroli Link Road
None,297.11,0.0,0.0,90,Clouds,broken clouds,2022-02-03 21:00:00,1921,Link Road
None,296.19,0.0,0.0,52,Clouds,overcast clouds,2022-02-03 22:00:00,2563,SV Road
Eid,299.54,0.0,0.0,81,Mist,mist,2022-02-03 23:00:00,1673,Eastern Express Highway
None,297.67,0.0,0.0,57,Haze,haze,2022-02-04 00:00:00,243,LBS Marg
None,297.5,0.0,0.0,66,Clouds,broken clouds,2022-02-04 01:00:00,689,Western Express Highway
None,297.55,0.0,0.0,12,Haze,haze,2022-02-04 02:00:00,588,Jogeshwari-Vikhroli Link Road
None,297.39,0.0,0.0,34,Clear,sky is clear,2022-02-04 03:00:00,771,Sion-Panvel Highway
None,299.08,0.0,0.0,8,Clear,sky is clear,2022-02-04 04:00:00,464,SV Road
Republic Day,298.08,12.55,0.0,70,Thunderstorm,thunderstorm with rain,2022-02-04 05:00:00,930,Eastern Express Highway
None,297.33,0.0,0.0,7,Clear,sky is clear,2022-02-04 06:00:00,1805,Andheri-Kurla Road
None,298.11,0.0,0.0,55,Clouds,overcast clouds,2022-02-04 07:00:00,3070,Ghodbunder Road
None,297.53,0.0,0.0,77,Clear,sky is clear,2022-02-04 08:00:00,5203,SV Road
None,296.74,0.0,0.0,37,Clouds,broken clouds,2022-02-04 09:00:00,6684,LBS Marg
None,298.07,0.0,0.0,41,Clouds,broken clouds,2022-02-04 10:00:00,5911,Jogeshwari-Vikhroli Link Road
None,296.82,0.0,0.0,96,Clouds,overcast clouds,2022-02-04 11:00:00,1619,NH-48 Mumbai-Pune
None,299.33,0.0,0.0,96,Mist,mist,2022-02-04 12:00:00,2011,Eastern Express Highway
None,299.25,0.0,0.0,71,Clouds,broken clouds,2022-02-04 13:00:00,1687,Eastern Express Highway
None,298.11,0.0,0.0,13,Haze,haze,2022-02-04 14:00:00,1696,Jogeshwari-Vikhroli Link Road
None,298.32,0.0,0.0,35,Clear,sky is clear,2022-02-04 15:00:00,3348,Andheri-Kurla Road
None,299.46,0.0,0.0,43,Clouds,overcast clouds,2022-02-04 16:00:00,2955,Jogeshwari-Vikhroli Link Road
None,296.87,0.0,0.0,15,Mist,mist,2022-02-04 17:00:00,5323,Andheri-Kurla Road
None,297.83,0.0,0.0,38,Haze,haze,2022-02-04 18:00:00,5470,Ghodbunder Road
None,299.22,14.43,0.0,39,Thunderstorm,thunderstorm with rain,2022-02-04 19:00:00,4176,Western Express Highway
None,296.86,0.0,0.0,34,Clear,sky is clear,2022-02-04 20:00:00,5674,Andheri-Kurla Road
None,297.03,0.0,0.0,5,Mist,mist,2022-02-04 21:00:00,1923,Western Express Highway
None,298.5,0.0,0.0,95,Clouds,overcast clouds,2022-02-04 22:00:00,1682,Andheri-Kurla Road
None,296.69,0.0,0.0,32,Haze,haze,2022-02-04 23:00:00,1897,Eastern Express Highway
Christmas,299.23,0.0,0.0,66,Clouds,broken clouds,2022-02-05 00:00:00,224,LBS Marg
None,298.87,0.0,0.0,32,Haze,haze,2022-02-05 01:00:00,399,Western Express Highway
None,299.78,0.0,0.0,77,Haze,haze,2022-02-05 02:00:00,306,Western Express Highway
None,298.32,0.0,0.0,41,Haze,haze,2022-02-05 03:00:00,158,Ghodbunder Road
None,296.84,0.0,0.0,37,Clear,sky is clear,2022-02-05 04:00:00,2925,SV Road
None,299.18,0.0,0.0,92,Clouds,overcast clouds,2022-02-05 05:00:00,1758,LBS Marg
None,298.94,0.0,0.0,94,Haze,haze,2022-02-05 06:00:00,1194,Western Express Highway
None,299.96,0.0,0.0,8,Clouds,broken clouds,2022-02-05 07:00:00,1768,SV Road
None,298.78,0.0,0.0,42,Clear,sky is clear,2022-02-05 08:00:00,2514,NH-48 Mumbai-Pune
None,296.32,0.0,0.0,75,Clouds,overcast clouds,2022-02-05 09:00:00,2932,LBS Marg
None,299.91,0.0,0.0,87,Haze,haze,2022-02-05 10:00:00,1124,Western Express Highway
None,297.52,0.0,0.0,17,Clouds,overcast clouds,2022-02-05 11:00:00,3133,Sion-Panvel Highway
None,296.68,0.0,0.0,74,Clear,sky is clear,2022-02-05 12:00:00,3525,Link Road
None,296.8,0.0,0.0,94,Mist,mist,2022-02-05 13:00:00,3358,Eastern Express Highway
None,298.01,0.0,0.0,39,Clear,sky is clear,2022-02-05 14:00:00,4657,SV Road
None,298.43,0.0,0.0,66,Clear,sky is clear,2022-02-05 15:00:00,2719,Ghodbunder Road
None,297.08,0.0,0.0,92,Haze,haze,2022-02-05 16:00:00,2699,NH-48 Mumbai-Pune
None,298.23,0.0,0.0,77,Clouds,overcast clouds,2022-02-05 17:00:00,1010,Eastern Express Highway
None,297.91,0.0,0.0,5,Haze,haze,2022-02-05 18:00:00,2086,Link Road
None,296.23,0.0,0.0,85,Haze,haze,2022-02-05 19:00:00,2814,Sion-Panvel Highway
None,296.66,0.0,0.0,75,Clouds,overcast clouds,2022-02-05 20:00:00,2222,Link Road
None,299.06,7.33,0.0,61,Rain,light rain,2022-02-05 21:00:00,2028,Sion-Panvel Highway
None,296.86,0.0,0.0,46,Clouds,overcast clouds,2022-02-05 22:00:00,1001,Ghodbunder Road
Christmas,297.53,0.0,0.0,54,Mist,mist,2022-02-05 23:00:00,705,NH-48 Mumbai-Pune
None,297.5,0.0,0.0,3,Clear,sky is clear,2022-02-06 00:00:00,135,Jogeshwari-Vikhroli Link Road
None,296.5,7.55,0.0,62,Rain,light rain,2022-02-06 01:00:00,270,Jogeshwari-Vikhroli Link Road
None,298.86,0.0,0.0,85,Clouds,overcast clouds,2022-02-06 02:00:00,259,Western Express Highway
None,297.02,0.0,0.0,36,Haze,haze,2022-02-06 03:00:00,442,Eastern Express Highway
None,297.26,0.0,0.0,16,Clouds,overcast clouds,2022-02-06 04:00:00,2975,Link Road
None,296.53,0.0,0.0,31,Mist,mist,2022-02-06 05:00:00,2585,LBS Marg
None,298.88,0.0,0.0,96,Haze,haze,2022-02-06 06:00:00,1266,Andheri-Kurla Road
None,298.24,0.0,0.0,92,Haze,haze,2022-02-06 07:00:00,1175,Sion-Panvel Highway
None,298.88,0.0,0.0,81,Clear,sky is clear,2022-02-06 08:00:00,2884,Western Express Highway
None,299.63,0.0,0.0,1,Clear,sky is clear,2022-02-06 09:00:00,1028,Western Express Highway
None,297.33,3.71,0.0,79,Rain,moderate rain,2022-02-06 10:00:00,1182,Sion-Panvel Highway
None,296.76,0.0,0.0,43,Clouds,overcast clouds,2022-02-06 11:00:00,4716,Link Road
None,297.42,11.26,0.0,37,Thunderstorm,thunderstorm with rain,2022-02-06 12:00:00,2562,Western Express Highway
None,299.13,0.0,0.0,43,Mist,mist,2022-02-06 13:00:00,3353,NH-48 Mumbai-Pune
None,298.62,0.0,0.0,36,Clouds,overcast clouds,2022-02-06 14:00:00,4140,Sion-Panvel Highway
None,299.58,0.0,0.0,28,Clouds,broken clouds,2022-02-06 15:00:00,1355,NH-48 Mumbai-Pune
None,297.4,0.0,0.0,62,Clear,sky is clear,2022-02-06 16:00:00,1538,Link Road
None,298.71,0.0,0.0,97,Clear,sky is clear,2022-02-06 17:00:00,1565,NH-48 Mumbai-Pune
None,299.55,0.0,0.0,84,Mist,mist,2022-02-06 18:00:00,1056,Sion-Panvel Highway
None,299.25,0.0,0.0,28,Mist,mist,2022-02-06 19:00:00,2256,Sion-Panvel Highway
None,296.52,0.0,0.0,73,Clouds,overcast clouds,2022-02-06 20:00:00,2249,Sion-Panvel Highway
None,298.45,0.0,0.0,20,Mist,mist,2022-02-06 21:00:00,2037,Ghodbunder Road
None,297.83,0.0,0.0,15,Clear,sky is clear,2022-02-06 22:00:00,1487,Jogeshwari-Vikhroli Link Road
Dussehra,298.24,0.0,0.0,83,Mist,mist,2022-02-06 23:00:00,1093,Western Express Highway
None,299.79,0.0,0.0,30,Clear,sky is clear,2022-02-07 00:00:00,662,Eastern Express Highway
None,299.29,0.0,0.0,9,Mist,mist,2022-02-07 01:00:00,784,Link Road
None,298.44,9.49,0.0,38,Thunderstorm,thunderstorm with rain,2022-02-07 02:00:00,404,Jogeshwari-Vikhroli Link Road
None,296.62,0.0,0.0,70,Mist,mist,2022-02-07 03:00:00,622,Link Road
None,299.88,0.0,0.0,74,Clouds,overcast clouds,2022-02-07 04:00:00,591,LBS Marg
Eid,298.52,0.0,0.0,31,Clouds,overcast clouds,2022-02-07 05:00:00,1180,SV Road
None,298.29,0.0,0.0,60,Clouds,overcast clouds,2022-02-07 06:00:00,2555,LBS Marg
None,298.18,0.0,0.0,0,Mist,mist,2022-02-07 07:00:00,2132,Andheri-Kurla Road
None,299.86,0.0,0.0,21,Haze,haze,2022-02-07 08:00:00,6691,Sion-Panvel Highway
None,296.45,0.0,0.0,49,Mist,mist,2022-02-07 09:00:00,5725,Ghodbunder Road
None,298.76,0.0,0.0,79,Clear,sky is clear,2022-02-07 10:00:00,5727,Ghodbunder Road
None,297.21,0.0,0.0,77,Clear,sky is clear,2022-02-07 11:00:00,2697,SV Road
None,297.56,0.0,0.0,37,Clouds,overcast clouds,2022-02-07 12:00:00,2614,Jogeshwari-Vikhroli Link Road
None,299.73,0.0,0.0,95,Clouds,broken clouds,2022-02-07 13:00:00,2835,Sion-Panvel Highway
None,299.47,0.0,0.0,56,Clouds,broken clouds,2022-02-07 14:00:00,1911,Andheri-Kurla Road
None,296.88,0.0,0.0,47,Clouds,broken clouds,2022-02-07 15:00:00,3060,Western Express Highway
None,300.0,0.0,0.0,16,Clear,sky is clear,2022-02-07 16:00:00,2212,Western Express Highway
None,297.6,2.72,0.0,26,Rain,moderate rain,2022-02-07 17:00:00,6842,Eastern Express Highway
None,297.07,0.0,0.0,9,Mist,mist,2022-02-07 18:00:00,7064,LBS Marg
None,297.44,0.0,0.0,52,Clear,sky is clear,2022-02-07 19:00:00,7172,Ghodbunder Road
None,296.24,0.0,0.0,81,Haze,haze,2022-02-07 20:00:00,5506,Link Road
None,297.44,0.0,0.0,32,Clouds,overcast clouds,2022-02-07 21:00:00,2963,SV Road
None,297.09,0.0,0.0,6,Haze,haze,2022-02-07 22:00:00,2594,Jogeshwari-Vikhroli Link Road
None,296.59,0.0,0.0,57,Clear,sky is clear,2022-02-07 23:00:00,2470,Eastern Express Highway
None,298.96,0.0,0.0,24,Mist,mist,2022-02-08 00:00:00,789,SV Road
Ganesh Chaturthi,299.56,0.0,0.0,44,Haze,haze,2022-02-08 01:00:00,172,NH-48 Mumbai-Pune
None,297.37,0.0,0.0,55,Haze,haze,2022-02-08 02:00:00,495,Sion-Panvel Highway
None,299.44,0.0,0.0,90,Mist,mist,2022-02-08 03:00:00,219,Western Express Highway
None,297.11,0.0,0.0,37,Mist,mist,2022-02-08 04:00:00,604,Eastern Express Highway
None,298.65,0.0,0.0,61,Haze,haze,2022-02-08 05:00:00,1746,Ghodbunder Road
None,299.7,0.0,0.0,77,Clouds,overcast clouds,2022-02-08 06:00:00,3194,NH-48 Mumbai-Pune
None,297.81,0.0,0.0,86,Haze,haze,2022-02-08 07:00:00,3113,Link Road
Republic Day,298.02,0.0,0.0,50,Clouds,broken clouds,2022-02-08 08:00:00,2745,Jogeshwari-Vikhroli Link Road
Holi,299.83,0.0,0.0,30,Clouds,broken clouds,2022-02-08 09:00:00,3356,Eastern Express Highway
None,298.25,1.47,0.0,37,Thunderstorm,thunderstorm with rain,2022-02-08 10:00:00,6083,NH-48 Mumbai-Pune
None,297.49,0.0,0.0,14,Haze,haze,2022-02-08 11:00:00,1611,Andheri-Kurla Road
None,296.0,0.0,0.0,39,Clouds,overcast clouds,2022-02-08 12:00:00,2513,Ghodbunder Road
None,296.87,0.0,0.0,81,Clouds,overcast clouds,2022-02-08 13:00:00,3413,Andheri-Kurla Road
None,299.32,0.0,0.0,21,Clouds,overcast clouds,2022-02-08 14:00:00,1714,SV Road
None,297.31,0.0,0.0,94,Clear,sky is clear,2022-02-08 15:00:00,2184,SV Road
None,296.26,0.0,0.0,90,Clouds,overcast clouds,2022-02-08 16:00:00,1500,LBS Marg
None,296.32,0.0,0.0,6,Clouds,broken clouds,2022-02-08 17:00:00,5389,Jogeshwari-Vikhroli Link Road
None,296.99,0.0,0.0,35,Mist,mist,2022-02-08 18:00:00,6659,LBS Marg
None,299.94,0.0,0.0,2,Clouds,broken clouds,2022-02-08 19:00:00,5043,LBS Marg
None,296.54,0.0,0.0,3,Clouds,overcast clouds,2022-02-08 20:00:00,6280,Western Express Highway
None,297.35,0.0,0.0,74,Haze,haze,2022-02-08 21:00:00,3231,Sion-Panvel Highway
None,297.89,0.0,0.0,0,Clouds,broken clouds,2022-02-08 22:00:00,3084,Sion-Panvel Highway
None,297.43,0.0,0.0,53,Haze,haze,2022-02-08 23:00:00,2533,LBS Marg
